id,name,theme,overall,position,height,weight,bronze_badges,silver_badges,gold_badges,hof_badges,shot_close,shot_mid,shot_3pt,shot_iq,free_throw,offensive_consistency,driving_layup,standing_dunk,driving_dunk,draw_foul,post_moves,post_hook,post_fade,hands,speed,acceleration,vertical,strength,stamina,hustle,overall_durability,speed_with_ball,ball_handle,passing_accuracy,passing_vision,passing_iq,interior_defense,perimeter_defense,help_defense_iq,pick_and_roll_defense_iq,lateral_quickness,pass_perception,reaction_time,steal,block,shot_contest,defensive_consistency,offensive_rebound,defensive_rebound,intangibles,potential,shot_close,shot_mid,shot_3pt,shot_iq,free_throw,offensive_consistency,driving_layup,standing_dunk,driving_dunk,draw_foul,post_moves,post_hook,post_fade,hands,speed,acceleration,vertical,strength,stamina,hustle,overall_durability,speed_with_ball,ball_handle,passing_accuracy,passing_vision,passing_iq,interior_defense,perimeter_defense,help_defense_iq,pick_and_roll_defense_iq,lateral_quickness,pass_perception,reaction_time,steal,block,shot_contest,defensive_consistency,offensive_rebound,defensive_rebound,intangibles,potential,shot_close,shot_mid,shot_3pt,shot_iq,free_throw,offensive_consistency,driving_layup,standing_dunk,driving_dunk,draw_foul,post_moves,post_hook,post_fade,hands,speed,acceleration,vertical,strength,stamina,hustle,overall_durability,speed_with_ball,ball_handle,passing_accuracy,passing_vision,passing_iq,interior_defense,perimeter_defense,help_defense_iq,pick_and_roll_defense_iq,lateral_quickness,pass_perception,reaction_time,steal,block,shot_contest,defensive_consistency,offensive_rebound,defensive_rebound,intangibles,potential,shot_close,shot_mid,shot_3pt,shot_iq,free_throw,offensive_consistency,driving_layup,standing_dunk,driving_dunk,draw_foul,post_moves,post_hook,post_fade,acrobat,backdown_punisher,consistent_finisher,contact_finisher,cross_key_scorer,deep_hooks,dropstepper,fancy_footwork,fastbreak_finisher,giant_slayer,lob_city_finisher,pick_and_roller,pro_touch,putback_boss,relentless_finisher,showtime,slithery_finisher,tear_dropper,catch_and_shoot,clutch_shooter,corner_specialist,deadeye,deep_fades,difficult_shots,flexible_release,green_machine,hot_start,hot_zone_hunter,ice_in_veins,pick_and_popper,pump_fake_maestro,quick_draw,range_extender,slippery_off_ball,steady_shooter,tireless_shooter,volume_shooter,ankle_breaker,bail_out,break_starter,dimer,downhill,dream_shake,flashy_passer,floor_general,handles_for_days,lob_city_passer,needle_threader,pass_fake_maestro,post_spin_technician,quick_first_step,space_creator,stop_and_go,tight_handles,unpluckable,box,brick_wall,chase_down_artist,clamps,defensive_leader,heart_crusher,interceptor,intimidator,lightning_reflexes,moving_truck,off_ball_pest,pick_dodger,pick_pocket,pogo_stick,post_move_lockdown,rebound_chaser,rim_protector,tireless_defender,trapper,worm,alpha_dog,enforcer,extremely_confident,expressive,high_work_ethic,legendary_work_ethic,pat_my_back,unpredictable
37848,Keldon Johnson,Heat Check,75,SF,"['6', '5', '', '', '195', '', '', '']","['6', '5', '', '', '195', '', '', '']",0,0,0,0,71.0,71.0,76.0,89.0,67.0,58.0,71.0,63.0,63.0,50.0,58.0,50.0,52.0,80.0,73.0,75.0,68.0,65.0,81,92.0,80,70.0,68.0,65.0,41.0,68.0,61.0,66.0,62.0,64,72.0,49.0,64,41.0,39.0,64,53.0,50.0,63.0,99,81,71.0,71.0,76.0,89.0,67.0,58.0,71.0,63.0,63.0,50.0,58.0,50.0,52.0,80.0,73.0,75.0,68.0,65.0,81,92.0,80,70.0,68.0,65.0,41.0,68.0,61.0,66.0,62.0,64,72.0,49.0,64,41.0,39.0,64,53.0,50.0,63.0,99,81,71.0,71.0,76.0,89.0,67.0,58.0,71.0,63.0,63.0,50.0,58.0,50.0,52.0,80.0,73.0,75.0,68.0,65.0,81,92.0,80,70.0,68.0,65.0,41.0,68.0,61.0,66.0,62.0,64,72.0,49.0,64,41.0,39.0,64,53.0,50.0,63.0,99,81,71.0,71.0,76.0,89.0,67.0,58.0,71.0,63.0,63.0,50.0,58.0,50.0,52.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Yes,None,None,None,None
47848,Keldon Johnson,'21 Current NBA Series 2,75,SF,"['6', '5', '', '', '195', '', '', '']","['6', '5', '', '', '195', '', '', '']",0,0,0,0,71.0,71.0,76.0,89.0,67.0,58.0,71.0,63.0,63.0,50.0,58.0,50.0,52.0,80.0,73.0,75.0,68.0,65.0,81,92.0,80,70.0,68.0,65.0,41.0,68.0,61.0,66.0,62.0,64,72.0,49.0,64,41.0,39.0,64,53.0,50.0,63.0,99,81,71.0,71.0,76.0,89.0,67.0,58.0,71.0,63.0,63.0,50.0,58.0,50.0,52.0,80.0,73.0,75.0,68.0,65.0,81,92.0,80,70.0,68.0,65.0,41.0,68.0,61.0,66.0,62.0,64,72.0,49.0,64,41.0,39.0,64,53.0,50.0,63.0,99,81,71.0,71.0,76.0,89.0,67.0,58.0,71.0,63.0,63.0,50.0,58.0,50.0,52.0,80.0,73.0,75.0,68.0,65.0,81,92.0,80,70.0,68.0,65.0,41.0,68.0,61.0,66.0,62.0,64,72.0,49.0,64,41.0,39.0,64,53.0,50.0,63.0,99,81,71.0,71.0,76.0,89.0,67.0,58.0,71.0,63.0,63.0,50.0,58.0,50.0,52.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Yes,None,None,None,None
1354,Rajon Rondo,'20 Current NBA Series 1,75,PG,"['6', '1', '', '', '185', '', '', '']","['6', '1', '', '', '185', '', '', '']",6,0,0,0,68.0,67.0,69.0,98.0,60.0,75.0,67.0,25.0,29.0,34.0,42.0,42.0,38.0,85.0,74.0,74.0,74.0,45.0,77,89.0,72,74.0,78.0,84.0,84.0,84.0,35.0,73.0,73.0,84,73.0,64.0,78,70.0,29.0,80,60.0,35.0,53.0,99,79,68.0,67.0,69.0,98.0,60.0,75.0,67.0,25.0,29.0,34.0,42.0,42.0,38.0,85.0,74.0,74.0,74.0,45.0,77,89.0,72,74.0,78.0,84.0,84.0,84.0,35.0,73.0,73.0,84,73.0,64.0,78,70.0,29.0,80,60.0,35.0,53.0,99,79,68.0,67.0,69.0,98.0,60.0,75.0,67.0,25.0,29.0,34.0,42.0,42.0,38.0,85.0,74.0,74.0,74.0,45.0,77,89.0,72,74.0,78.0,84.0,84.0,84.0,35.0,73.0,73.0,84,73.0,64.0,78,70.0,29.0,80,60.0,35.0,53.0,99,79,68.0,67.0,69.0,98.0,60.0,75.0,67.0,25.0,29.0,34.0,42.0,42.0,38.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,Bronze,Bronze,None,Bronze,Bronze,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Yes,None,None,Yes
52761,Kentavious Caldwell-Pope,'21 Current NBA Series 3,75,SG,"['6', '5', '', '', '195', '', '', '']","['6', '5', '', '', '195', '', '', '']",2,0,0,0,73.0,63.0,84.0,70.0,85.0,65.0,76.0,35.0,73.0,45.0,35.0,35.0,58.0,80.0,85.0,82.0,69.0,40.0,92,85.0,85,80.0,75.0,75.0,34.0,82.0,45.0,77.0,78.0,78,76.0,70.0,51,43.0,47.0,68,70.0,35.0,47.0,70,76,73.0,63.0,84.0,70.0,85.0,65.0,76.0,35.0,73.0,45.0,35.0,35.0,58.0,80.0,85.0,82.0,69.0,40.0,92,85.0,85,80.0,75.0,75.0,34.0,82.0,45.0,77.0,78.0,78,76.0,70.0,51,43.0,47.0,68,70.0,35.0,47.0,70,76,73.0,63.0,84.0,70.0,85.0,65.0,76.0,35.0,73.0,45.0,35.0,35.0,58.0,80.0,85.0,82.0,69.0,40.0,92,85.0,85,80.0,75.0,75.0,34.0,82.0,45.0,77.0,78.0,78,76.0,70.0,51,43.0,47.0,68,70.0,35.0,47.0,70,76,73.0,63.0,84.0,70.0,85.0,65.0,76.0,35.0,73.0,45.0,35.0,35.0,58.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Yes
1652,Danny Green,'20 Current NBA Series 1,75,SG,"['6', '6', '', '', '198', '', '', '']","['6', '6', '', '', '198', '', '', '']",10,1,0,0,77.0,63.0,76.0,98.0,67.0,60.0,67.0,38.0,51.0,60.0,34.0,29.0,50.0,82.0,54.0,70.0,63.0,55.0,75,85.0,80,54.0,66.0,68.0,33.0,75.0,60.0,79.0,76.0,86,79.0,55.0,75,67.0,52.0,88,77.0,39.0,49.0,99,78,77.0,63.0,76.0,98.0,67.0,60.0,67.0,38.0,51.0,60.0,34.0,29.0,50.0,82.0,54.0,70.0,63.0,55.0,75,85.0,80,54.0,66.0,68.0,33.0,75.0,60.0,79.0,76.0,86,79.0,55.0,75,67.0,52.0,88,77.0,39.0,49.0,99,78,77.0,63.0,76.0,98.0,67.0,60.0,67.0,38.0,51.0,60.0,34.0,29.0,50.0,82.0,54.0,70.0,63.0,55.0,75,85.0,80,54.0,66.0,68.0,33.0,75.0,60.0,79.0,76.0,86,79.0,55.0,75,67.0,52.0,88,77.0,39.0,49.0,99,78,77.0,63.0,76.0,98.0,67.0,60.0,67.0,38.0,51.0,60.0,34.0,29.0,50.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Silver,Bronze,None,None,None,None,Bronze,None,None,Bronze,None,None,None,None,None,Bronze,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,Bronze,None,Bronze,None,None,None,None,None,None,Bronze,Bronze,None,None,None,None,None,None,None,None,None
37570,Alex Caruso,Heat Check,75,SG,"['6', '5', '', '', '195', '', '', '']","['6', '5', '', '', '195', '', '', '']",1,0,0,0,41.0,53.0,74.0,97.0,73.0,67.0,75.0,35.0,72.0,62.0,29.0,30.0,42.0,83.0,79.0,80.0,69.0,31.0,84,83.0,75,78.0,75.0,77.0,48.0,68.0,31.0,75.0,75.0,69,77.0,82.0,65,82.0,51.0,67,72.0,32.0,49.0,99,75,41.0,53.0,74.0,97.0,73.0,67.0,75.0,35.0,72.0,62.0,29.0,30.0,42.0,83.0,79.0,80.0,69.0,31.0,84,83.0,75,78.0,75.0,77.0,48.0,68.0,31.0,75.0,75.0,69,77.0,82.0,65,82.0,51.0,67,72.0,32.0,49.0,99,75,41.0,53.0,74.0,97.0,73.0,67.0,75.0,35.0,72.0,62.0,29.0,30.0,42.0,83.0,79.0,80.0,69.0,31.0,84,83.0,75,78.0,75.0,77.0,48.0,68.0,31.0,75.0,75.0,69,77.0,82.0,65,82.0,51.0,67,72.0,32.0,49.0,99,75,41.0,53.0,74.0,97.0,73.0,67.0,75.0,35.0,72.0,62.0,29.0,30.0,42.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
47570,Alex Caruso,'21 Current NBA Series 2,75,SG,"['6', '5', '', '', '195', '', '', '']","['6', '5', '', '', '195', '', '', '']",1,0,0,0,41.0,53.0,74.0,97.0,73.0,67.0,75.0,35.0,72.0,62.0,29.0,30.0,42.0,83.0,79.0,80.0,69.0,31.0,84,83.0,75,78.0,75.0,77.0,48.0,68.0,31.0,75.0,75.0,69,77.0,82.0,65,82.0,51.0,67,72.0,32.0,49.0,99,75,41.0,53.0,74.0,97.0,73.0,67.0,75.0,35.0,72.0,62.0,29.0,30.0,42.0,83.0,79.0,80.0,69.0,31.0,84,83.0,75,78.0,75.0,77.0,48.0,68.0,31.0,75.0,75.0,69,77.0,82.0,65,82.0,51.0,67,72.0,32.0,49.0,99,75,41.0,53.0,74.0,97.0,73.0,67.0,75.0,35.0,72.0,62.0,29.0,30.0,42.0,83.0,79.0,80.0,69.0,31.0,84,83.0,75,78.0,75.0,77.0,48.0,68.0,31.0,75.0,75.0,69,77.0,82.0,65,82.0,51.0,67,72.0,32.0,49.0,99,75,41.0,53.0,74.0,97.0,73.0,67.0,75.0,35.0,72.0,62.0,29.0,30.0,42.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
37406,David Nwaba,Heat Check,75,SF,"['6', '5', '', '', '195', '', '', '']","['6', '5', '', '', '195', '', '', '']",0,0,0,0,77.0,73.0,73.0,84.0,65.0,48.0,65.0,49.0,72.0,50.0,43.0,39.0,37.0,71.0,67.0,69.0,77.0,65.0,81,93.0,80,64.0,63.0,58.0,29.0,44.0,66.0,76.0,76.0,72,75.0,78.0,52,54.0,73.0,75,72.0,40.0,59.0,99,75,77.0,73.0,73.0,84.0,65.0,48.0,65.0,49.0,72.0,50.0,43.0,39.0,37.0,71.0,67.0,69.0,77.0,65.0,81,93.0,80,64.0,63.0,58.0,29.0,44.0,66.0,76.0,76.0,72,75.0,78.0,52,54.0,73.0,75,72.0,40.0,59.0,99,75,77.0,73.0,73.0,84.0,65.0,48.0,65.0,49.0,72.0,50.0,43.0,39.0,37.0,71.0,67.0,69.0,77.0,65.0,81,93.0,80,64.0,63.0,58.0,29.0,44.0,66.0,76.0,76.0,72,75.0,78.0,52,54.0,73.0,75,72.0,40.0,59.0,99,75,77.0,73.0,73.0,84.0,65.0,48.0,65.0,49.0,72.0,50.0,43.0,39.0,37.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
37567,Royce O'Neale,Heat Check,75,SF,"['6', '4', '', '', '193', '', '', '']","['6', '4', '', '', '193', '', '', '']",0,0,0,0,71.0,64.0,79.0,87.0,71.0,49.0,73.0,53.0,67.0,57.0,57.0,52.0,50.0,75.0,60.0,60.0,63.0,58.0,77,80.0,80,60.0,65.0,58.0,43.0,63.0,65.0,79.0,77.0,71,80.0,65.0,64,39.0,50.0,66,77.0,32.0,66.0,99,76,71.0,64.0,79.0,87.0,71.0,49.0,73.0,53.0,67.0,57.0,57.0,52.0,50.0,75.0,60.0,60.0,63.0,58.0,77,80.0,80,60.0,65.0,58.0,43.0,63.0,65.0,79.0,77.0,71,80.0,65.0,64,39.0,50.0,66,77.0,32.0,66.0,99,76,71.0,64.0,79.0,87.0,71.0,49.0,73.0,53.0,67.0,57.0,57.0,52.0,50.0,75.0,60.0,60.0,63.0,58.0,77,80.0,80,60.0,65.0,58.0,43.0,63.0,65.0,79.0,77.0,71,80.0,65.0,64,39.0,50.0,66,77.0,32.0,66.0,99,76,71.0,64.0,79.0,87.0,71.0,49.0,73.0,53.0,67.0,57.0,57.0,52.0,50.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
47406,David Nwaba,'21 Current NBA Series 2,75,SF,"['6', '5', '', '', '195', '', '', '']","['6', '5', '', '', '195', '', '', '']",0,0,0,0,77.0,73.0,73.0,84.0,65.0,48.0,65.0,49.0,72.0,50.0,43.0,39.0,37.0,71.0,67.0,69.0,77.0,65.0,81,93.0,80,64.0,63.0,58.0,29.0,44.0,66.0,76.0,76.0,72,75.0,78.0,52,54.0,73.0,75,72.0,40.0,59.0,99,75,77.0,73.0,73.0,84.0,65.0,48.0,65.0,49.0,72.0,50.0,43.0,39.0,37.0,71.0,67.0,69.0,77.0,65.0,81,93.0,80,64.0,63.0,58.0,29.0,44.0,66.0,76.0,76.0,72,75.0,78.0,52,54.0,73.0,75,72.0,40.0,59.0,99,75,77.0,73.0,73.0,84.0,65.0,48.0,65.0,49.0,72.0,50.0,43.0,39.0,37.0,71.0,67.0,69.0,77.0,65.0,81,93.0,80,64.0,63.0,58.0,29.0,44.0,66.0,76.0,76.0,72,75.0,78.0,52,54.0,73.0,75,72.0,40.0,59.0,99,75,77.0,73.0,73.0,84.0,65.0,48.0,65.0,49.0,72.0,50.0,43.0,39.0,37.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
47567,Royce O'Neale,'21 Current NBA Series 2,75,SF,"['6', '4', '', '', '193', '', '', '']","['6', '4', '', '', '193', '', '', '']",0,0,0,0,71.0,64.0,79.0,87.0,71.0,49.0,73.0,53.0,67.0,57.0,57.0,52.0,50.0,75.0,60.0,60.0,63.0,58.0,77,80.0,80,60.0,65.0,58.0,43.0,63.0,65.0,79.0,77.0,71,80.0,65.0,64,39.0,50.0,66,77.0,32.0,66.0,99,76,71.0,64.0,79.0,87.0,71.0,49.0,73.0,53.0,67.0,57.0,57.0,52.0,50.0,75.0,60.0,60.0,63.0,58.0,77,80.0,80,60.0,65.0,58.0,43.0,63.0,65.0,79.0,77.0,71,80.0,65.0,64,39.0,50.0,66,77.0,32.0,66.0,99,76,71.0,64.0,79.0,87.0,71.0,49.0,73.0,53.0,67.0,57.0,57.0,52.0,50.0,75.0,60.0,60.0,63.0,58.0,77,80.0,80,60.0,65.0,58.0,43.0,63.0,65.0,79.0,77.0,71,80.0,65.0,64,39.0,50.0,66,77.0,32.0,66.0,99,76,71.0,64.0,79.0,87.0,71.0,49.0,73.0,53.0,67.0,57.0,57.0,52.0,50.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
54426,Tyus Jones,'21 Current NBA Series 3,75,PG,"['6', '0', '', '', '182', '', '', '']","['6', '0', '', '', '182', '', '', '']",6,0,0,0,89.0,81.0,72.0,97.0,85.0,80.0,79.0,25.0,30.0,69.0,35.0,28.0,40.0,78.0,74.0,69.0,57.0,34.0,92,87.0,84,74.0,82.0,79.0,74.0,82.0,30.0,67.0,60.0,64,70.0,80.0,60,80.0,37.0,60,50.0,34.0,52.0,80,76,89.0,81.0,72.0,97.0,85.0,80.0,79.0,25.0,30.0,69.0,35.0,28.0,40.0,78.0,74.0,69.0,57.0,34.0,92,87.0,84,74.0,82.0,79.0,74.0,82.0,30.0,67.0,60.0,64,70.0,80.0,60,80.0,37.0,60,50.0,34.0,52.0,80,76,89.0,81.0,72.0,97.0,85.0,80.0,79.0,25.0,30.0,69.0,35.0,28.0,40.0,78.0,74.0,69.0,57.0,34.0,92,87.0,84,74.0,82.0,79.0,74.0,82.0,30.0,67.0,60.0,64,70.0,80.0,60,80.0,37.0,60,50.0,34.0,52.0,80,76,89.0,81.0,72.0,97.0,85.0,80.0,79.0,25.0,30.0,69.0,35.0,28.0,40.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,Bronze,Bronze,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4426,Tyus Jones,'20 Current NBA Series 1,75,PG,"['6', '0', '', '', '182', '', '', '']","['6', '0', '', '', '182', '', '', '']",0,0,0,0,79.0,74.0,74.0,98.0,73.0,83.0,72.0,25.0,29.0,66.0,34.0,28.0,38.0,96.0,67.0,63.0,71.0,49.0,87,87.0,84,67.0,74.0,77.0,76.0,84.0,29.0,66.0,77.0,64,64.0,83.0,60,66.0,34.0,60,74.0,28.0,41.0,99,76,79.0,74.0,74.0,98.0,73.0,83.0,72.0,25.0,29.0,66.0,34.0,28.0,38.0,96.0,67.0,63.0,71.0,49.0,87,87.0,84,67.0,74.0,77.0,76.0,84.0,29.0,66.0,77.0,64,64.0,83.0,60,66.0,34.0,60,74.0,28.0,41.0,99,76,79.0,74.0,74.0,98.0,73.0,83.0,72.0,25.0,29.0,66.0,34.0,28.0,38.0,96.0,67.0,63.0,71.0,49.0,87,87.0,84,67.0,74.0,77.0,76.0,84.0,29.0,66.0,77.0,64,64.0,83.0,60,66.0,34.0,60,74.0,28.0,41.0,99,76,79.0,74.0,74.0,98.0,73.0,83.0,72.0,25.0,29.0,66.0,34.0,28.0,38.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
32803,James Ennis,Heat Check,75,SF,"['6', '6', '', '', '198', '', '', '']","['6', '6', '', '', '198', '', '', '']",0,0,0,0,68.0,78.0,72.0,92.0,77.0,63.0,78.0,67.0,69.0,49.0,47.0,51.0,55.0,85.0,50.0,55.0,64.0,56.0,77,75.0,80,49.0,65.0,63.0,33.0,72.0,65.0,69.0,69.0,71,66.0,67.0,64,40.0,54.0,64,63.0,54.0,60.0,99,75,68.0,78.0,72.0,92.0,77.0,63.0,78.0,67.0,69.0,49.0,47.0,51.0,55.0,85.0,50.0,55.0,64.0,56.0,77,75.0,80,49.0,65.0,63.0,33.0,72.0,65.0,69.0,69.0,71,66.0,67.0,64,40.0,54.0,64,63.0,54.0,60.0,99,75,68.0,78.0,72.0,92.0,77.0,63.0,78.0,67.0,69.0,49.0,47.0,51.0,55.0,85.0,50.0,55.0,64.0,56.0,77,75.0,80,49.0,65.0,63.0,33.0,72.0,65.0,69.0,69.0,71,66.0,67.0,64,40.0,54.0,64,63.0,54.0,60.0,99,75,68.0,78.0,72.0,92.0,77.0,63.0,78.0,67.0,69.0,49.0,47.0,51.0,55.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4099,Gary Harris,'20 Current NBA Series 1,75,SG,"['6', '4', '', '', '193', '', '', '']","['6', '4', '', '', '193', '', '', '']",4,0,0,0,47.0,79.0,69.0,98.0,74.0,65.0,74.0,38.0,47.0,55.0,44.0,28.0,47.0,98.0,64.0,68.0,71.0,49.0,77,70.0,81,64.0,69.0,68.0,37.0,70.0,62.0,78.0,76.0,82,78.0,73.0,58,58.0,40.0,84,73.0,32.0,43.0,99,83,47.0,79.0,69.0,98.0,74.0,65.0,74.0,38.0,47.0,55.0,44.0,28.0,47.0,98.0,64.0,68.0,71.0,49.0,77,70.0,81,64.0,69.0,68.0,37.0,70.0,62.0,78.0,76.0,82,78.0,73.0,58,58.0,40.0,84,73.0,32.0,43.0,99,83,47.0,79.0,69.0,98.0,74.0,65.0,74.0,38.0,47.0,55.0,44.0,28.0,47.0,98.0,64.0,68.0,71.0,49.0,77,70.0,81,64.0,69.0,68.0,37.0,70.0,62.0,78.0,76.0,82,78.0,73.0,58,58.0,40.0,84,73.0,32.0,43.0,99,83,47.0,79.0,69.0,98.0,74.0,65.0,74.0,38.0,47.0,55.0,44.0,28.0,47.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
42803,James Ennis,'21 Current NBA Series 2,75,SF,"['6', '6', '', '', '198', '', '', '']","['6', '6', '', '', '198', '', '', '']",0,0,0,0,68.0,78.0,72.0,92.0,77.0,63.0,78.0,67.0,69.0,49.0,47.0,51.0,55.0,85.0,50.0,55.0,64.0,56.0,77,75.0,80,49.0,65.0,63.0,33.0,72.0,65.0,69.0,69.0,71,66.0,67.0,64,40.0,54.0,64,63.0,54.0,60.0,99,75,68.0,78.0,72.0,92.0,77.0,63.0,78.0,67.0,69.0,49.0,47.0,51.0,55.0,85.0,50.0,55.0,64.0,56.0,77,75.0,80,49.0,65.0,63.0,33.0,72.0,65.0,69.0,69.0,71,66.0,67.0,64,40.0,54.0,64,63.0,54.0,60.0,99,75,68.0,78.0,72.0,92.0,77.0,63.0,78.0,67.0,69.0,49.0,47.0,51.0,55.0,85.0,50.0,55.0,64.0,56.0,77,75.0,80,49.0,65.0,63.0,33.0,72.0,65.0,69.0,69.0,71,66.0,67.0,64,40.0,54.0,64,63.0,54.0,60.0,99,75,68.0,78.0,72.0,92.0,77.0,63.0,78.0,67.0,69.0,49.0,47.0,51.0,55.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
